source,url,title,page,alias_matched,match_context,match_location,needs_manual_review,confidence
Webpage,https://doi.org/10.1007/s13555-026-01793-z,Efficacy of Upadacitinib in Patients with Atopic Dermatitis of the Head and Neck Region | Dermatology and Therapy | Springer Nature Link,,4,"a journal Publish with us Track your research Search Saved research Cart Home Dermatology and Therapy Article Efficacy of Upadacitinib in Patients with Atopic Dermatitis of the Head and Neck Region Original Research Open access Published: 24 May 2026 Volume 16 , pages 3461-3477 ( 2026 ) Cite this article You have full access to this open access article Download PDF Save article View saved research Dermatology and Therapy Aims and scope Submit manuscript Efficacy of Upadacitini",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01804-z,The State of the Art in Chronic Prurigo Nodularis | Dermatology and Therapy | Springer Nature Link,,Atopic Dermatitis,"fibrotic axis where type-2 cytokines (IL-4, IL-13, and IL-31) and neuropeptides promote persistent inflammation and skin fibrosis. CPN is a highly heterogeneous condition frequently associated with a broad range of comorbidities, including atopic dermatitis, chronic kidney disease, diabetes, and psychiatric disorders such as anxiety and depression. The therapeutic landscape is currently shifting from empirical, off-label treatments toward targeted biologics, with dupilumab and nemolizumab bei",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01804-z,The State of the Art in Chronic Prurigo Nodularis | Dermatology and Therapy | Springer Nature Link,,Psoriasis,"nic prurigo with old and new therapies Article 10 October 2024 Explore related subjects Discover the latest articles, books and news in related subjects, suggested using machine learning. Dermatological Therapy Pruritus Psoriatic arthritis Psoriasis Systemic lupus erythematosus Systemic sclerosis Inflammatory Skin Diseases and Patient Quality of Life FormalPara Key Summary Points Chronic prurigo nodularis (CPN) is a debilitating inflammatory skin disease defined by intense, chronic it",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01804-z,The State of the Art in Chronic Prurigo Nodularis | Dermatology and Therapy | Springer Nature Link,,Placebo,"a recombinant human IgG4 monoclonal antibody that blocks IL-4 signaling via the type I receptor (IL-4Rα/γc) and both IL-4 and IL-13 signaling via the type II receptor (IL-4Rα/IL-13Rα) [ 16 ]. PRIME and PRIME2 were randomized, double-blind, placebo-controlled phase III trials in patients with CPN inadequately controlled with topical therapy [ 96 ]. They enrolled 151 and 160 patients, respectively, randomized to placebo or dupilumab 300 mg every 2 weeks (600-mg loading dose) for 24 we",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01804-z,The State of the Art in Chronic Prurigo Nodularis | Dermatology and Therapy | Springer Nature Link,,Helium,"n, VIP vasoactive intestinal peptide Immune Dysregulation Changes in the skin of patients with CPN perpetuate the itch-scratch cycle, causing chronic nonhistaminergic pruritus and persistent inflammation [ 12 , 29 , 30 , 31 ]. When the epithelium is damaged-by scratching or by proinflammatory cytokines and pruritogenic mediators-keratinocytes release itch-inducing mediators (thymic stromal lymphopoietin, IL-33, cathepsin S, kallikreins) that activate sensory neurons [ 12 , 29 ]. Ad",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01804-z,The State of the Art in Chronic Prurigo Nodularis | Dermatology and Therapy | Springer Nature Link,,HELIUM,"n, VIP vasoactive intestinal peptide Immune Dysregulation Changes in the skin of patients with CPN perpetuate the itch-scratch cycle, causing chronic nonhistaminergic pruritus and persistent inflammation [ 12 , 29 , 30 , 31 ]. When the epithelium is damaged-by scratching or by proinflammatory cytokines and pruritogenic mediators-keratinocytes release itch-inducing mediators (thymic stromal lymphopoietin, IL-33, cathepsin S, kallikreins) that activate sensory neurons [ 12 , 29 ]. Ad",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01804-z,The State of the Art in Chronic Prurigo Nodularis | Dermatology and Therapy | Springer Nature Link,,Air,"sis Inflammatory Skin Diseases and Patient Quality of Life FormalPara Key Summary Points Chronic prurigo nodularis (CPN) is a debilitating inflammatory skin disease defined by intense, chronic itch and nodular lesions that significantly impair a patient’s quality of life and psychological well-being. The disease is driven by a self-perpetuating “itch-scratch cycle” involving a complex neuro-immune-fibrotic axis where type-2 cytokines (IL-4, IL-13, and IL-31) and neuropeptides pr",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01804-z,The State of the Art in Chronic Prurigo Nodularis | Dermatology and Therapy | Springer Nature Link,,4,"saved research Dermatology and Therapy Aims and scope Submit manuscript The State of the Art in Chronic Prurigo Nodularis Download PDF Esther Serra-Baldrich ORCID: orcid.org/0000-0001-7603-0300 1 , Ángeles Flórez 2 , Marc Julià Manresa 3 , 4 , Francisco Javier Ortiz de Frutos 5 , José-Juan Pereyra-Rodriguez 6 , Bibiana Pérez 7 & … Ignasi Figueras 8 Show authors 881 Accesses 1 Altmetric Explore all metrics Abstract Chronic prurigo nodularis (CPN) is a highly burdensome chronic",body,False,0
Webpage,https://doi.org/10.1590/1806-9282.2025d722,Brasil - Use of abrocitinib in severe atopic dermatitis Use of abrocitinib in severe atopic dermatitis,,Atopic Dermatitis,Brasil - Use of abrocitinib in severe atopic dermatitis Use of abrocitinib in severe atopic dermatitis menu Menu Brasil Lista alfabética de periódicos Lista temática de periódicos Busca Métricas (abre em nova aba) Sobre o SciELO Brasil Contatos Reportar erro SciELO.org - Rede SciELO (abre em no,body,False,0
Webpage,https://doi.org/10.1590/1806-9282.2025d722,Brasil - Use of abrocitinib in severe atopic dermatitis Use of abrocitinib in severe atopic dermatitis,,Placebo,OR Disseminated Neurodermatitis OR Atopic Eczema) AND (abrocitinib) AND Random*. The scientific evidence selected was that which met the following eligibility criteria: Population: Patients ≥12 years; Intervention: Abrocitinib; Comparison: Placebo and dupilumab; Outcome: Efficacy and safety; Study design: Phase III randomized clinical trial (RCT); without period or language limits; with full text or abstract with available data. The data extracted from the selected articles were age,body,False,0
Webpage,https://doi.org/10.1590/1806-9282.2025d722,Brasil - Use of abrocitinib in severe atopic dermatitis Use of abrocitinib in severe atopic dermatitis,,Eczema,"2) • 2026 • https://doi.org/10.1590/1806-9282.2025D722 link copy Use of abrocitinib in severe atopic dermatitis Authorship SCIMAGO INSTITUTIONS RANKINGS INTRODUCTION Atopic dermatitis is a chronic inflammatory skin disease characterized by eczematous lesions associated with intense itching. It is a common childhood dermatosis, with 85% of cases starting before the age of 5 and over 70% disappearing before adolescence. These patients often have other comorbidities, which make up the",body,False,0
Webpage,https://doi.org/10.1590/1806-9282.2025d722,Brasil - Use of abrocitinib in severe atopic dermatitis Use of abrocitinib in severe atopic dermatitis,,Air,"The disease can significantly compromise the quality of life of patients and their families, especially during episodes of acute clinical exacerbation. Itching, its main debilitating symptom, is often associated with sleep disturbances, impaired school and work activities, emotional impairment, and reduced social interaction, resulting in significant physical, psychological, and social impacts. For this reason, assessing the severity of AD is essential both for selecting the app",body,False,0
Webpage,https://doi.org/10.1590/1806-9282.2025d722,Brasil - Use of abrocitinib in severe atopic dermatitis Use of abrocitinib in severe atopic dermatitis,,4,"teraction between genetic and environmental factors. This combination leads to an immune imbalance characterized by the predominance of a Th2-type response in the acute phase, with increased expression of cytokines such as interleukin (IL)-4, IL-5, and IL-13, which contribute to maintaining the inflammatory process and pruritus 1 . AD can manifest itself in different regions of the body and shows wide clinical variability between individuals. Among the main signs and symptoms",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01671-8,"Correction: Dupilumab Reduces Pruritus in Clinically Distinct Dermatologic Diseases: Data from Clinical Trials on Atopic Dermatitis, Prurigo Nodularis, and Chronic Spontaneous Urticaria | Dermatology and Therapy | Springer Nature Link",,Atopic Dermatitis,"Correction: Dupilumab Reduces Pruritus in Clinically Distinct Dermatologic Diseases: Data from Clinical Trials on Atopic Dermatitis, Prurigo Nodularis, and Chronic Spontaneous Urticaria | Dermatology and Therapy | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your research Search Saved research Cart Home Dermat",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01671-8,"Correction: Dupilumab Reduces Pruritus in Clinically Distinct Dermatologic Diseases: Data from Clinical Trials on Atopic Dermatitis, Prurigo Nodularis, and Chronic Spontaneous Urticaria | Dermatology and Therapy | Springer Nature Link",,Psoriasis,"MedDRA HLT The original article has been corrected. Explore related subjects Discover the latest articles, books and news in related subjects, suggested using machine learning. Atopic dermatitis Dermatological Therapy Dermatology Pruritus Psoriasis Special Dermatology Author information Authors and Affiliations Dr. Phillip Frost Department of Dermatology and Cutaneous Surgery and Miami Itch Center, University of Miami, Miami, FL, USA Gil Yosipovitch Kimberly and Eric J. Waldman Depar",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01671-8,"Correction: Dupilumab Reduces Pruritus in Clinically Distinct Dermatologic Diseases: Data from Clinical Trials on Atopic Dermatitis, Prurigo Nodularis, and Chronic Spontaneous Urticaria | Dermatology and Therapy | Springer Nature Link",,Placebo,"riginal version of this article, the indication headers were replicated for clarity of Table 2. The old incorrect and the corrected version of the Table 2 are given below. Incorrect version: Table 2 Safety summary Patients, n (%) AD PN CSU Placebo + TCS ( N = 315) Dupilumab + TCS ( N = 110) Placebo a ( N = 157 b ) Dupilumab a ( N = 152 c ) Placebo d ( N = 68) Dupilumab d ( N = 70) Any TEAE 266 (84) 97 (88) 80 (51) 91 (59.9) 40 (58.8) 38 (54.3) TESAE 16 (5) 4 (4) 8 (5.1) 7 (4.6) 5 (7",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01671-8,"Correction: Dupilumab Reduces Pruritus in Clinically Distinct Dermatologic Diseases: Data from Clinical Trials on Atopic Dermatitis, Prurigo Nodularis, and Chronic Spontaneous Urticaria | Dermatology and Therapy | Springer Nature Link",,4,"Reduces Pruritus in Clinically Distinct Dermatologic Diseases: Data from Clinical Trials on Atopic Dermatitis, Prurigo Nodularis, and Chronic Spontaneous Urticaria Download PDF Gil Yosipovitch 1 , Brian S. Kim 2 , John Y. Koo 3 , Zhen Chen 4 , Simmi Wiggins 5 , Joseph Zahn 4 , Philip Sugerman 6 , El-Bdaoui Haddad 6 & … Sonya L. Cyr ORCID: orcid.org/0000-0002-7231-0054 4 Show authors 1080 Accesses Explore all metrics The Original Article was published on 22 November 2025 Correc",body,False,0
Webpage,https://doi.org/10.7759/cureus.105440,"Postbiotics in Dermatology: A Literature Review of Emerging Topical Therapies for Acne, Rosacea, and Eczema | Cureus",,Eczema,"Postbiotics in Dermatology: A Literature Review of Emerging Topical Therapies for Acne, Rosacea, and Eczema | Cureus Home Specialties Specialties Browse Articles Posters Abstracts Cureus Collections Specialties Allergy / Immunology Anatomy Anesthesiology Cardiac / Thoracic / Vascular Surgery Cardiology Dentistry Dermatology Emergency Medicine En",body,False,0
Webpage,https://doi.org/10.7759/cureus.105440,"Postbiotics in Dermatology: A Literature Review of Emerging Topical Therapies for Acne, Rosacea, and Eczema | Cureus",,4,"Dedicated Cranial Radiosurgery: Clinical Experience with New & Innovative SRS Technologies Sponsored by Zap Surgical Systems Real-Time Adaptive Motion Management on Helical and Robotic RT Platforms Sponsored by Accuray, Inc. ISSN #2168-8184 Sign In Create an Account Cureus Journal of Medical Science Cureus China Cureus Japan Cureus New Authors SUBMIT RESEARCH SIGN IN JOIN NOW Cureus Journal of Medical Science Cureus Journal of Medical Science Cureus China Cureus Japan Cureus",body,False,0
