evidence_id,title,source_types,best_source,url,doi,pmid,pmcid,pub_date,journal_or_site,aliases_matched,match_locations,best_match_context,confidence,evidence_bucket,needs_manual_review,queries_used
EVID-00651,Specification for Trisodium Phosphate (Discontinued 2001),['Crossref'],Crossref,https://doi.org/10.1520/d0538,10.1520/d0538,,,2008-8-28,,[''],['metadata'],,18,weak / probably noise,True,"['""32032"" ""discontinued""']"
EVID-00038,Supplemental Magnesium Gluconate Enhances Scaffold-Mediated New Bone Formation and Natural Bone Healing by Angiogenic- and Wnt Signal-Associated Osteogenic Activation.,['Europe PMC'],Europe PMC,https://doi.org/10.1002/jbm.a.37812,10.1002/jbm.a.37812,39462850,,2025,,[''],['metadata'],,18,weak / probably noise,True,"['""32032""']"
EVID-00100,Systematic review and meta-analysis: analysis of variables influencing the interpretation of clinical trial results in NAFLD,['OpenAlex'],OpenAlex,https://doi.org/10.1007/s00535-022-01860-0,10.1007/s00535-022-01860-0,,,2022-03-24,"{""id"": ""doi:10.1007/s00535-022-01860-0"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1007/s00535-022-01860-0"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S41046285"", ""display_name"": ""Journal of Gastroenterology"", ""issn_l"": ""0944-1174"", ""issn"": [""0944-1174"", ""1435-5922""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310319900"", ""host_organization_name"": ""Springer Science+Business Media"", ""host_organization_lineage"": [""https://openalex.org/P4310319900"", ""https://openalex.org/P4310319965""], ""host_organization_lineage_names"": [""Springer Science+Business Media"", ""Springer Nature""], ""type"": ""journal""}, ""license"": ""cc-by"", ""license_id"": ""https://openalex.org/licenses/cc-by"", ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Journal of Gastroenterology"", ""raw_type"": ""journal-article""}",[''],['metadata'],,18,weak / probably noise,True,"['""32032"" ""poster""']"
EVID-00134,The Impact of Chronic Spontaneous Urticaria on Sleep-A Systematic Review.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/42366326/,10.1007/s13555-026-01837-4,42366326,,2026-Jun-29,Dermatology and therapy,[''],['metadata'],,18,weak / probably noise,True,"['""Eczema""']"
EVID-00083,The Investor You Do Not Want,['Crossref'],Crossref,https://doi.org/10.1007/979-8-8688-0805-0_10,10.1007/979-8-8688-0805-0_10,,,2024,Apress Pocket Guides; The Three Slide Pitch Deck,[''],['metadata'],,18,weak / probably noise,True,"['""32032"" ""investor deck""']"
EVID-00108,The heterogeneous dynamic effect of financial development and environmental regulation on Chinese urban green technology management efficiency.,['PubMed' 'Europe PMC'],PubMed,https://pubmed.ncbi.nlm.nih.gov/35018598/,10.1007/s11356-021-18320-6,35018598,,2022-May,Environmental science and pollution research international,[''],['metadata'],,18,weak / probably noise,True,"['""32032""']"
EVID-00515,The role of smooth muscle cells in plaque stability: Therapeutic targeting potential.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/31254285/,10.1111/bph.14779,31254285,PMC6780045,2019-Oct,British journal of pharmacology,[''],['metadata'],,18,weak / probably noise,True,"['""32032""']"
EVID-00856,Translational Gap between Guidelines and Clinical Medicine: The Viewpoint of Italian General Practitioners in the Management of IBS.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/35807145/,10.3390/jcm11133861,35807145,PMC9267465,2022-Jul-03,Journal of clinical medicine,[''],['metadata'],,18,weak / probably noise,True,"['""32032""']"
EVID-00544,Weight loss breaks the bond between nonalcoholic fatty liver disease and cardiovascular diseases: A clinical and epidemiological perspective,['OpenAlex'],OpenAlex,https://doi.org/10.1111/obr.13563,10.1111/obr.13563,,,2023-03-23,"{""id"": ""doi:10.1111/obr.13563"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1111/obr.13563"", ""pdf_url"": ""https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/obr.13563"", ""source"": {""id"": ""https://openalex.org/S132049688"", ""display_name"": ""Obesity Reviews"", ""issn_l"": ""1467-7881"", ""issn"": [""1467-7881"", ""1467-789X""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320595"", ""host_organization_name"": ""Wiley"", ""host_organization_lineage"": [""https://openalex.org/P4310320595""], ""host_organization_lineage_names"": [""Wiley""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Obesity Reviews"", ""raw_type"": ""journal-article""}",[''],['metadata'],,18,weak / probably noise,True,"['""32032"" ""discontinued""']"
EVID-00469,"discontinued, adj.",['Crossref'],Crossref,https://doi.org/10.1093/oed/6966968697,10.1093/oed/6966968697,,,2023-3-2,Oxford English Dictionary,[''],['metadata'],,18,weak / probably noise,True,"['""32032"" ""discontinued""']"
EVID-00629,Εφαρμογή προγράμματος επιτήρησης λοιμώξεων σε μονάδα προώρων νεογνών,['OpenAlex'],OpenAlex,https://doi.org/10.12681/eadd/39280,10.12681/eadd/39280,,,2014-01-01,"{""id"": ""doi:10.12681/eadd/39280"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.12681/eadd/39280"", ""pdf_url"": null, ""source"": null, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""\u0395\u03b8\u03bd\u03b9\u03ba\u03cc \u03ba\u03b1\u03b9 \u039a\u03b1\u03c0\u03bf\u03b4\u03b9\u03c3\u03c4\u03c1\u03b9\u03b1\u03ba\u03cc \u03a0\u03b1\u03bd\u03b5\u03c0\u03b9\u03c3\u03c4\u03ae\u03bc\u03b9\u03bf \u0391\u03b8\u03b7\u03bd\u03ce\u03bd (\u0395\u039a\u03a0\u0391), \u03a3\u03c7\u03bf\u03bb\u03ae \u0395\u03c0\u03b9\u03c3\u03c4\u03b7\u03bc\u03ce\u03bd \u03a5\u03b3\u03b5\u03af\u03b1\u03c2, \u03a4\u03bc\u03ae\u03bc\u03b1 \u039d\u03bf\u03c3\u03b7\u03bb\u03b5\u03c5\u03c4\u03b9\u03ba\u03ae\u03c2"", ""raw_type"": ""dissertation""}",[''],['metadata'],,18,weak / probably noise,True,"['""32032"" ""poster""']"
EVID-00756,�Buried in the Bones�: Medical Racial Trauma and Mistrust in Black Families,['OpenAlex'],OpenAlex,https://doi.org/10.31390/gradschool_theses.5778,10.31390/gradschool_theses.5778,,,2023-03-24,"{""id"": ""doi:10.31390/gradschool_theses.5778"", ""is_oa"": true, ""landing_page_url"": ""http://dx.doi.org/10.31390/gradschool_theses.5778"", ""pdf_url"": ""https://repository.lsu.edu/cgi/viewcontent.cgi?article=6836&context=gradschool_theses"", ""source"": null, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Louisiana State University and Agricultural and Mechanical College"", ""raw_type"": ""dissertation""}",[''],['metadata'],,18,weak / probably noise,True,"['""32032"" ""discontinued""']"
EVID-01023,A 32-Bit FASTBUS Computer,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/2a0ce1ab810952319dfb3556abb3b25072297736,,,,1986.0,IEEE Transactions on Nuclear Science,[''],['metadata'],,8,weak / probably noise,True,"['""32032""']"
EVID-01082,"Absolute CVD risk, stratified by risk score, was 20% higher in primary care patients with CVD than in those without CVD",['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/98e313f323975076dfe95ce9fc2f4277dd032653,,,,2009.0,Annals of Internal Medicine,[''],['metadata'],,8,weak / probably noise,True,"['""32032""']"
EVID-01002,An evaluation of the Women in Science and Engineering Summer Employment Program,['OpenAlex'],OpenAlex,https://openalex.org/W71188287,,,,1999-01-01,"{""id"": ""pmh:oai:research.library.mun.ca:708"", ""is_oa"": true, ""landing_page_url"": null, ""pdf_url"": ""http://research.library.mun.ca/708/3/Sheppard_KarenMargaretAnthony.pdf"", ""source"": {""id"": ""https://openalex.org/S4306401319"", ""display_name"": ""Memorial University Research Repository (Memorial University)"", ""issn_l"": null, ""issn"": null, ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": ""https://openalex.org/I130438778"", ""host_organization_name"": ""Memorial University of Newfoundland"", ""host_organization_lineage"": [""https://openalex.org/I130438778""], ""host_organization_lineage_names"": [], ""type"": ""repository""}, ""license"": null, ""license_id"": null, ""version"": ""submittedVersion"", ""is_accepted"": false, ""is_published"": false, ""raw_source_name"": """", ""raw_type"": ""Thesis""}",[''],['metadata'],,8,weak / probably noise,True,"['""32032"" ""discontinued""' '""32032"" ""poster""']"
EVID-01013,Analysis of processor-memory communication by the NS 32000 processor family,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/10d1fb43c120cbb9bcb5f5cee2ae19506174e04e,,,,1988.0,Microprocessing and Microprogramming,[''],['metadata'],,8,weak / probably noise,True,"['""32032""']"
EVID-01000,Analytical challenges and characterization of skin and gut microbiota of Atlantic salmon fry in a commercial smolt production facility.,['OpenAlex'],OpenAlex,https://openalex.org/W2895722494,,,,2018-01-01,"{""id"": ""pmh:oai:brage.bibsys.no:11250/2560368"", ""is_oa"": true, ""landing_page_url"": ""http://hdl.handle.net/11250/2560368"", ""pdf_url"": ""http://hdl.handle.net/11250/2560368"", ""source"": {""id"": ""https://openalex.org/S4306400255"", ""display_name"": ""BIBSYS Brage (BIBSYS (Norway))"", ""issn_l"": null, ""issn"": null, ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": ""https://openalex.org/I173212132"", ""host_organization_name"": ""Vilnius University"", ""host_organization_lineage"": [""https://openalex.org/I173212132""], ""host_organization_lineage_names"": [], ""type"": ""repository""}, ""license"": null, ""license_id"": null, ""version"": ""submittedVersion"", ""is_accepted"": false, ""is_published"": false, ""raw_source_name"": """", ""raw_type"": ""Master thesis""}",[''],['metadata'],,8,weak / probably noise,True,"['""32032"" ""discontinued""']"
EVID-00994,Calibration de l'échelle d'énergie des jets et mesure de la masse du quark top dans le canal semi-leptonique dans l'expérience ATLAS,['OpenAlex'],OpenAlex,https://openalex.org/W1516620782,,,,2014-06-19,"{""id"": ""pmh:oai:cds.cern.ch:1955402"", ""is_oa"": true, ""landing_page_url"": ""http://cds.cern.ch/record/1955402"", ""pdf_url"": ""http://cds.cern.ch/record/1955402"", ""source"": {""id"": ""https://openalex.org/S4306402194"", ""display_name"": ""CERN Document Server (European Organization for Nuclear Research)"", ""issn_l"": null, ""issn"": null, ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": ""https://openalex.org/I67311998"", ""host_organization_name"": ""European Organization for Nuclear Research"", ""host_organization_lineage"": [""https://openalex.org/I67311998""], ""host_organization_lineage_names"": [], ""type"": ""repository""}, ""license"": null, ""license_id"": null, ""version"": ""submittedVersion"", ""is_accepted"": false, ""is_published"": false, ""raw_source_name"": """", ""raw_type"": """"}",[''],['metadata'],,8,weak / probably noise,True,"['""32032"" ""discontinued""']"
EVID-01084,Cards let a PDP-11 work like a VAX,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/a00bd08b224c4d661389603d3381f7ae33347daf,,,,1984.0,,[''],['metadata'],,8,weak / probably noise,True,"['""32032""']"
EVID-01026,Challenging the dialogic promise: how Ben & Jerry’s support for Black Lives Matter fosters dissensus on social media,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/31c439ffbf105a613200eea68c1ababdbda40310,,,,2018.0,,[''],['metadata'],,8,weak / probably noise,True,"['""BEN-2293""']"
EVID-01104,"Compact, Automated Centrifugal Slide-Staining System",['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/bbd07f28f73d4ff8c0f686a776215ab345cc86ca,,,,2004.0,,[''],['metadata'],,8,weak / probably noise,True,"['""32032""']"
EVID-01028,Distinct structural bases for sequence-specific DNA binding by mammalian BEN domain proteins,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/32d0e670b5d37a602d47a4fae655073339638693,,,,2022.0,Genes & Development,[''],['metadata'],,8,weak / probably noise,True,"['""BEN-2293""']"
EVID-01003,"Ecologie et Biodiversité du Barbeau méridional ECOBAM Partie 1, 2020",['OpenAlex'],OpenAlex,https://openalex.org/W7153672305,,,,2020-05-01,"{""id"": ""pmh:oai:HAL:hal-05584902v1"", ""is_oa"": true, ""landing_page_url"": ""https://amu.hal.science/hal-05584902"", ""pdf_url"": ""https://amu.hal.science/hal-05584902/document"", ""source"": {""id"": ""https://openalex.org/S4306402512"", ""display_name"": ""HAL (Le Centre pour la Communication Scientifique Directe)"", ""issn_l"": null, ""issn"": null, ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": ""https://openalex.org/I1294671590"", ""host_organization_name"": ""Centre National de la Recherche Scientifique"", ""host_organization_lineage"": [""https://openalex.org/I1294671590""], ""host_organization_lineage_names"": [], ""type"": ""repository""}, ""license"": ""cc-by"", ""license_id"": ""https://openalex.org/licenses/cc-by"", ""version"": ""submittedVersion"", ""is_accepted"": false, ""is_published"": false, ""raw_source_name"": ""Aix Marseille Universit\u00e9. 2020"", ""raw_type"": ""Reports""}",[''],['metadata'],,8,weak / probably noise,True,"['""32032"" ""discontinued""']"
EVID-01125,Effects of digital marketing practices on performance of insurance sector,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/e962db44f4defb808fe0724d1f55f4df32d3a8f2,,,,2022.0,International Journal of Business Ecosystem &amp; Strategy (2687-2293),[''],['metadata'],,8,weak / probably noise,True,"['""BEN-2293""']"
EVID-00997,FACTORS AFFECTING LENTIL ACREAGE IN THE POTHWAR REGION OF PAKISTAN’S PUNJAB,['OpenAlex'],OpenAlex,https://openalex.org/W2275585815,,,,2013-12-15,"{""id"": ""mag:2275585815"", ""is_oa"": false, ""landing_page_url"": ""https://ojs.journals.cz/index.php/RJEBI/article/download/412/401"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S2765037520"", ""display_name"": ""Research journal of economics, business and ICT"", ""issn_l"": ""2045-3345"", ""issn"": [""2045-3345""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": null, ""host_organization_name"": null, ""host_organization_lineage"": [], ""host_organization_lineage_names"": [], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": null, ""is_accepted"": false, ""is_published"": false, ""raw_source_name"": ""Research journal of economics, business and ICT"", ""raw_type"": null}",[''],['metadata'],,8,weak / probably noise,True,"['""32032""']"
EVID-01072,FACTORS AFFECTING LENTIL ACREAGE IN THE POTHWAR REGION OF PAKISTAN’S PUNJAB,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/80e30224bdb8c6cac31d1f2f1bf0858c4d327905,,,,2013.0,,[''],['metadata'],,8,weak / probably noise,True,"['""32032""']"
EVID-00998,Hvilke forventninger til framtidig inntjening ligger underforstått i markedets prising av Funcom ASA,['OpenAlex'],OpenAlex,https://openalex.org/W2469838529,,,,2014-01-01,"{""id"": ""pmh:oai:brage.bibsys.no:11250/225752"", ""is_oa"": true, ""landing_page_url"": ""http://hdl.handle.net/11250/225752"", ""pdf_url"": ""http://hdl.handle.net/11250/225752"", ""source"": {""id"": ""https://openalex.org/S4306400255"", ""display_name"": ""BIBSYS Brage (BIBSYS (Norway))"", ""issn_l"": null, ""issn"": null, ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": ""https://openalex.org/I173212132"", ""host_organization_name"": ""Vilnius University"", ""host_organization_lineage"": [""https://openalex.org/I173212132""], ""host_organization_lineage_names"": [], ""type"": ""repository""}, ""license"": null, ""license_id"": null, ""version"": ""submittedVersion"", ""is_accepted"": false, ""is_published"": false, ""raw_source_name"": """", ""raw_type"": ""Bachelor thesis""}",[''],['metadata'],,8,weak / probably noise,True,"['""32032"" ""poster""']"
EVID-01129,Institutional and individual factors enabling the growth of Lesotho’s MSMEs in the manufacturing sector,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/ee5be318b5e5318f3998312c1fa1be9e76851bbc,,,,2023.0,International Journal of Business Ecosystem &amp; Strategy (2687-2293),[''],['metadata'],,8,weak / probably noise,True,"['""BEN-2293""']"
